,Id,median_income,median_rent,name,rank_income,rank_rent,rent_change,sfba,state_code,type
345,0500000US12053,42274,904,"Hernando, FL",2052.0,430.0,,,FL,county
346,0500000US12055,35865,731,"Highlands, FL",2712.0,1050.0,,,FL,county
347,0500000US12057,51681,992,"Hillsborough, FL",965.0,275.0,,,FL,county
348,0500000US12059,37437,656,"Holmes, FL",2576.0,1628.0,,,FL,county
349,0500000US12061,47446,881,"Indian River, FL",1431.0,490.0,,,FL,county
350,0500000US12063,35470,624,"Jackson, FL",2739.0,1980.0,,,FL,county
351,0500000US12065,41696,823,"Jefferson, FL",2107.0,654.0,,,FL,county
352,0500000US12067,36236,675,"Lafayette, FL",2683.0,1458.0,,,FL,county
353,0500000US12069,47141,956,"Lake, FL",1459.0,331.0,,,FL,county
354,0500000US12071,50390,984,"Lee, FL",1119.0,285.0,,,FL,county
355,0500000US12073,48248,941,"Leon, FL",1354.0,354.0,,,FL,county
356,0500000US12075,35480,651,"Levy, FL",2738.0,1692.0,,,FL,county
357,0500000US12077,37917,574,"Liberty, FL",2534.0,2497.0,,,FL,county
358,0500000US12079,29806,650,"Madison, FL",3044.0,1703.0,,,FL,county
359,0500000US12081,51483,993,"Manatee, FL",992.0,273.0,,,FL,county
360,0500000US12083,40295,819,"Marion, FL",2299.0,665.0,,,FL,county
361,0500000US12085,52622,996,"Martin, FL",888.0,270.0,,,FL,county
362,0500000US12086,44224,1143,"Miami-Dade, FL",1817.0,127.0,,,FL,county
363,0500000US12087,60303,1466,"Monroe, FL",402.0,27.0,,,FL,county
364,0500000US12089,59196,1050,"Nassau, FL",449.0,213.0,,,FL,county
365,0500000US12091,57655,1035,"Okaloosa, FL",517.0,228.0,,,FL,county
366,0500000US12093,36415,700,"Okeechobee, FL",2666.0,1252.0,,,FL,county
367,0500000US12095,49391,1064,"Orange, FL",1238.0,198.0,,,FL,county
368,0500000US12097,45536,1074,"Osceola, FL",1658.0,186.0,,,FL,county
369,0500000US12099,55277,1206,"Palm Beach, FL",657.0,97.0,,,FL,county
370,0500000US12101,46010,946,"Pasco, FL",1606.0,343.0,,,FL,county
371,0500000US12103,47090,967,"Pinellas, FL",1467.0,314.0,,,FL,county
372,0500000US12105,44146,883,"Polk, FL",1827.0,483.0,,,FL,county
373,0500000US12107,33003,672,"Putnam, FL",2914.0,1486.0,,,FL,county
374,0500000US12109,69523,1150,"St. Johns, FL",188.0,121.0,,,FL,county
375,0500000US12111,44140,1024,"St. Lucie, FL",1828.0,242.0,,,FL,county
376,0500000US12113,60652,1033,"Santa Rosa, FL",390.0,231.0,,,FL,county
377,0500000US12115,52796,1064,"Sarasota, FL",868.0,199.0,,,FL,county
378,0500000US12117,58538,1105,"Seminole, FL",476.0,153.0,,,FL,county
379,0500000US12119,52594,808,"Sumter, FL",890.0,700.0,,,FL,county
380,0500000US12121,37796,648,"Suwannee, FL",2549.0,1719.0,,,FL,county
381,0500000US12123,36195,576,"Taylor, FL",2689.0,2478.0,,,FL,county
382,0500000US12125,37778,588,"Union, FL",2550.0,2365.0,,,FL,county
383,0500000US12127,42240,931,"Volusia, FL",2055.0,378.0,,,FL,county
384,0500000US12129,54078,818,"Wakulla, FL",766.0,671.0,,,FL,county
385,0500000US12131,46910,950,"Walton, FL",1497.0,340.0,,,FL,county
386,0500000US12133,38330,687,"Washington, FL",2494.0,1366.0,,,FL,county
387,0500000US13001,37388,514,"Appling, GA",2580.0,2898.0,,,GA,county
388,0500000US13003,31296,480,"Atkinson, GA",2988.0,3020.0,,,GA,county
389,0500000US13005,37303,551,"Bacon, GA",2590.0,2668.0,,,GA,county
390,0500000US13007,45903,438,"Baker, GA",1620.0,3096.0,,,GA,county
391,0500000US13009,34595,687,"Baldwin, GA",2816.0,1367.0,,,GA,county
392,0500000US13011,40721,674,"Banks, GA",2232.0,1470.0,,,GA,county
393,0500000US13013,53133,928,"Barrow, GA",833.0,383.0,,,GA,county
394,0500000US13015,50565,842,"Bartow, GA",1101.0,591.0,,,GA,county
395,0500000US13017,29510,606,"Ben Hill, GA",3049.0,2158.0,,,GA,county
396,0500000US13019,35740,580,"Berrien, GA",2718.0,2442.0,,,GA,county
397,0500000US13021,37108,743,"Bibb, GA",2610.0,978.0,,,GA,county
398,0500000US13023,37060,571,"Bleckley, GA",2616.0,2524.0,,,GA,county
399,0500000US13025,36837,542,"Brantley, GA",2642.0,2728.0,,,GA,county
400,0500000US13027,34547,615,"Brooks, GA",2820.0,2067.0,,,GA,county
401,0500000US13029,65862,1088,"Bryan, GA",245.0,169.0,,,GA,county
402,0500000US13031,37125,757,"Bulloch, GA",2605.0,907.0,,,GA,county
403,0500000US13033,34589,541,"Burke, GA",2817.0,2736.0,,,GA,county
404,0500000US13035,40753,763,"Butts, GA",2228.0,874.0,,,GA,county
405,0500000US13037,28200,558,"Calhoun, GA",3073.0,2623.0,,,GA,county
406,0500000US13039,53327,933,"Camden, GA",820.0,375.0,,,GA,county
407,0500000US13043,33379,581,"Candler, GA",2894.0,2433.0,,,GA,county
408,0500000US13045,45486,796,"Carroll, GA",1662.0,745.0,,,GA,county
409,0500000US13047,52265,757,"Catoosa, GA",914.0,908.0,,,GA,county
410,0500000US13049,43871,578,"Charlton, GA",1864.0,2458.0,,,GA,county
411,0500000US13051,49596,963,"Chatham, GA",1213.0,321.0,,,GA,county
412,0500000US13053,43929,1272,"Chattahoochee, GA",1849.0,69.0,,,GA,county
413,0500000US13055,35245,607,"Chattooga, GA",2760.0,2143.0,,,GA,county
414,0500000US13057,72586,1061,"Cherokee, GA",151.0,203.0,,,GA,county
415,0500000US13059,33116,800,"Clarke, GA",2907.0,730.0,,,GA,county
416,0500000US13061,22120,413,"Clay, GA",3132.0,3116.0,,,GA,county
417,0500000US13063,42470,896,"Clayton, GA",2025.0,455.0,,,GA,county
418,0500000US13065,24848,456,"Clinch, GA",3120.0,3071.0,,,GA,county
419,0500000US13067,68818,1046,"Cobb, GA",197.0,216.0,,,GA,county
420,0500000US13069,34536,550,"Coffee, GA",2822.0,2677.0,,,GA,county
421,0500000US13071,33968,595,"Colquitt, GA",2854.0,2267.0,,,GA,county
422,0500000US13073,71962,1094,"Columbia, GA",160.0,164.0,,,GA,county
423,0500000US13075,35199,689,"Cook, GA",2762.0,1350.0,,,GA,county
424,0500000US13077,65244,957,"Coweta, GA",259.0,329.0,,,GA,county
425,0500000US13079,40459,685,"Crawford, GA",2272.0,1381.0,,,GA,county
426,0500000US13081,31672,627,"Crisp, GA",2972.0,1944.0,,,GA,county
427,0500000US13083,43463,681,"Dade, GA",1915.0,1412.0,,,GA,county
428,0500000US13085,59265,938,"Dawson, GA",445.0,361.0,,,GA,county
429,0500000US13087,33514,605,"Decatur, GA",2882.0,2167.0,,,GA,county
430,0500000US13089,52623,1018,"DeKalb, GA",887.0,249.0,,,GA,county
431,0500000US13091,35544,561,"Dodge, GA",2732.0,2605.0,,,GA,county
432,0500000US13093,33319,521,"Dooly, GA",2896.0,2864.0,,,GA,county
433,0500000US13095,33605,692,"Dougherty, GA",2878.0,1325.0,,,GA,county
434,0500000US13097,57384,977,"Douglas, GA",536.0,294.0,,,GA,county
435,0500000US13099,28599,605,"Early, GA",3065.0,2168.0,,,GA,county
436,0500000US13101,35354,669,"Echols, GA",2751.0,1505.0,,,GA,county
437,0500000US13103,62820,930,"Effingham, GA",320.0,380.0,,,GA,county
438,0500000US13105,35739,616,"Elbert, GA",2719.0,2057.0,,,GA,county
439,0500000US13107,31522,576,"Emanuel, GA",2981.0,2479.0,,,GA,county
440,0500000US13109,40594,628,"Evans, GA",2248.0,1933.0,,,GA,county
441,0500000US13111,39011,770,"Fannin, GA",2419.0,845.0,,,GA,county
442,0500000US13113,81689,1138,"Fayette, GA",68.0,134.0,,,GA,county
443,0500000US13115,42955,685,"Floyd, GA",1968.0,1382.0,,,GA,county
444,0500000US13117,91842,1190,"Forsyth, GA",24.0,105.0,,,GA,county
445,0500000US13119,37298,597,"Franklin, GA",2591.0,2248.0,,,GA,county
446,0500000US13121,58851,1037,"Fulton, GA",463.0,225.0,,,GA,county
447,0500000US13123,43775,700,"Gilmer, GA",1877.0,1253.0,,,GA,county
448,0500000US13125,43884,476,"Glascock, GA",1861.0,3035.0,,,GA,county
449,0500000US13127,46475,832,"Glynn, GA",1553.0,612.0,,,GA,county
450,0500000US13129,41390,660,"Gordon, GA",2150.0,1592.0,,,GA,county
451,0500000US13131,35518,739,"Grady, GA",2735.0,999.0,,,GA,county
452,0500000US13133,44299,654,"Greene, GA",1802.0,1648.0,,,GA,county
453,0500000US13135,61865,1085,"Gwinnett, GA",344.0,172.0,,,GA,county
454,0500000US13137,41600,691,"Habersham, GA",2116.0,1333.0,,,GA,county
455,0500000US13139,51902,871,"Hall, GA",944.0,510.0,,,GA,county
456,0500000US13141,26386,637,"Hancock, GA",3106.0,1827.0,,,GA,county
457,0500000US13143,42281,674,"Haralson, GA",2051.0,1471.0,,,GA,county
458,0500000US13145,65336,872,"Harris, GA",258.0,506.0,,,GA,county
459,0500000US13147,37983,599,"Hart, GA",2529.0,2228.0,,,GA,county
460,0500000US13149,44185,747,"Heard, GA",1822.0,960.0,,,GA,county
461,0500000US13151,62561,1081,"Henry, GA",330.0,175.0,,,GA,county
462,0500000US13153,55480,866,"Houston, GA",649.0,527.0,,,GA,county
463,0500000US13155,29846,471,"Irwin, GA",3041.0,3051.0,,,GA,county
464,0500000US13157,54246,770,"Jackson, GA",742.0,846.0,,,GA,county
465,0500000US13159,41434,796,"Jasper, GA",2146.0,746.0,,,GA,county
466,0500000US13161,36566,508,"Jeff Davis, GA",2656.0,2917.0,,,GA,county
467,0500000US13163,28417,536,"Jefferson, GA",3069.0,2771.0,,,GA,county
468,0500000US13165,27398,505,"Jenkins, GA",3088.0,2933.0,,,GA,county
469,0500000US13167,32685,494,"Johnson, GA",2923.0,2973.0,,,GA,county
470,0500000US13169,54020,828,"Jones, GA",774.0,629.0,,,GA,county
471,0500000US13171,40364,652,"Lamar, GA",2288.0,1676.0,,,GA,county
472,0500000US13173,31682,617,"Lanier, GA",2970.0,2048.0,,,GA,county
473,0500000US13175,33632,577,"Laurens, GA",2875.0,2469.0,,,GA,county
474,0500000US13177,62797,865,"Lee, GA",322.0,530.0,,,GA,county
475,0500000US13179,42484,993,"Liberty, GA",2023.0,274.0,,,GA,county
476,0500000US13181,34720,626,"Lincoln, GA",2803.0,1956.0,,,GA,county
477,0500000US13183,50848,726,"Long, GA",1065.0,1080.0,,,GA,county
478,0500000US13185,38915,756,"Lowndes, GA",2429.0,913.0,,,GA,county
479,0500000US13187,40634,853,"Lumpkin, GA",2244.0,558.0,,,GA,county
480,0500000US13189,37021,616,"McDuffie, GA",2623.0,2058.0,,,GA,county
481,0500000US13191,45248,717,"McIntosh, GA",1695.0,1138.0,,,GA,county
482,0500000US13193,28285,566,"Macon, GA",3071.0,2561.0,,,GA,county
483,0500000US13195,45063,713,"Madison, GA",1719.0,1162.0,,,GA,county
484,0500000US13197,35484,521,"Marion, GA",2737.0,2865.0,,,GA,county
485,0500000US13199,34989,725,"Meriwether, GA",2782.0,1088.0,,,GA,county
486,0500000US13201,36463,621,"Miller, GA",2662.0,2007.0,,,GA,county
487,0500000US13205,31111,579,"Mitchell, GA",3001.0,2451.0,,,GA,county
488,0500000US13207,50625,734,"Monroe, GA",1095.0,1029.0,,,GA,county
489,0500000US13209,38111,533,"Montgomery, GA",2516.0,2791.0,,,GA,county
490,0500000US13211,54506,837,"Morgan, GA",718.0,600.0,,,GA,county
491,0500000US13213,38136,639,"Murray, GA",2513.0,1810.0,,,GA,county
492,0500000US13215,42661,844,"Muscogee, GA",2001.0,587.0,,,GA,county
493,0500000US13217,51068,894,"Newton, GA",1043.0,459.0,,,GA,county
494,0500000US13219,75946,909,"Oconee, GA",112.0,422.0,,,GA,county
495,0500000US13221,44403,732,"Oglethorpe, GA",1795.0,1045.0,,,GA,county
496,0500000US13223,60971,1036,"Paulding, GA",381.0,226.0,,,GA,county
497,0500000US13225,41128,692,"Peach, GA",2188.0,1326.0,,,GA,county
498,0500000US13227,56769,853,"Pickens, GA",568.0,559.0,,,GA,county
499,0500000US13229,42730,586,"Pierce, GA",1991.0,2378.0,,,GA,county
500,0500000US13231,50819,777,"Pike, GA",1073.0,825.0,,,GA,county
501,0500000US13233,39356,671,"Polk, GA",2392.0,1491.0,,,GA,county
502,0500000US13235,38880,650,"Pulaski, GA",2435.0,1704.0,,,GA,county
503,0500000US13237,45762,678,"Putnam, GA",1634.0,1430.0,,,GA,county
504,0500000US13239,29773,676,"Quitman, GA",3045.0,1444.0,,,GA,county
505,0500000US13241,38277,678,"Rabun, GA",2498.0,1431.0,,,GA,county
506,0500000US13243,30358,588,"Randolph, GA",3030.0,2366.0,,,GA,county
507,0500000US13245,38595,794,"Richmond, GA",2466.0,755.0,,,GA,county
508,0500000US13247,51072,922,"Rockdale, GA",1042.0,393.0,,,GA,county
509,0500000US13249,41227,659,"Schley, GA",2174.0,1602.0,,,GA,county
510,0500000US13251,35047,591,"Screven, GA",2775.0,2332.0,,,GA,county
511,0500000US13253,35410,681,"Seminole, GA",2745.0,1413.0,,,GA,county
512,0500000US13255,40548,804,"Spalding, GA",2259.0,720.0,,,GA,county
513,0500000US13257,37088,585,"Stephens, GA",2613.0,2394.0,,,GA,county
514,0500000US13259,20882,482,"Stewart, GA",3139.0,3014.0,,,GA,county
515,0500000US13261,33534,643,"Sumter, GA",2881.0,1768.0,,,GA,county
516,0500000US13263,36957,563,"Talbot, GA",2631.0,2588.0,,,GA,county
517,0500000US13265,28152,535,"Taliaferro, GA",3077.0,2780.0,,,GA,county
518,0500000US13267,35578,528,"Tattnall, GA",2731.0,2829.0,,,GA,county
519,0500000US13269,27114,593,"Taylor, GA",3094.0,2296.0,,,GA,county
520,0500000US13271,27657,580,"Telfair, GA",3084.0,2443.0,,,GA,county
521,0500000US13273,30438,632,"Terrell, GA",3027.0,1888.0,,,GA,county
522,0500000US13275,38241,738,"Thomas, GA",2502.0,1004.0,,,GA,county
523,0500000US13277,37613,592,"Tift, GA",2558.0,2315.0,,,GA,county
524,0500000US13279,33081,555,"Toombs, GA",2911.0,2643.0,,,GA,county
525,0500000US13281,39321,653,"Towns, GA",2394.0,1662.0,,,GA,county
526,0500000US13283,40204,531,"Treutlen, GA",2312.0,2808.0,,,GA,county
527,0500000US13285,42545,800,"Troup, GA",2016.0,731.0,,,GA,county
528,0500000US13287,34667,566,"Turner, GA",2810.0,2562.0,,,GA,county
529,0500000US13289,31625,479,"Twiggs, GA",2974.0,3025.0,,,GA,county
530,0500000US13291,41686,685,"Union, GA",2109.0,1383.0,,,GA,county
531,0500000US13293,35699,643,"Upson, GA",2725.0,1769.0,,,GA,county
532,0500000US13295,41539,665,"Walker, GA",2125.0,1540.0,,,GA,county
533,0500000US13297,54459,898,"Walton, GA",722.0,448.0,,,GA,county
534,0500000US13299,34705,652,"Ware, GA",2806.0,1677.0,,,GA,county
535,0500000US13301,31875,591,"Warren, GA",2964.0,2333.0,,,GA,county
536,0500000US13303,37417,615,"Washington, GA",2578.0,2068.0,,,GA,county
537,0500000US13305,39908,599,"Wayne, GA",2339.0,2229.0,,,GA,county
538,0500000US13307,37072,563,"Webster, GA",2615.0,2589.0,,,GA,county
539,0500000US13309,27779,482,"Wheeler, GA",3083.0,3015.0,,,GA,county
540,0500000US13311,42264,759,"White, GA",2054.0,893.0,,,GA,county
541,0500000US13313,41764,669,"Whitfield, GA",2102.0,1506.0,,,GA,county
542,0500000US13315,34071,479,"Wilcox, GA",2848.0,3026.0,,,GA,county
543,0500000US13317,33462,603,"Wilkes, GA",2885.0,2180.0,,,GA,county
544,0500000US13319,38827,602,"Wilkinson, GA",2441.0,2191.0,,,GA,county
545,0500000US13321,38684,636,"Worth, GA",2453.0,1841.0,,,GA,county
546,0500000US15001,53936,1095,"Hawaii, HI",782.0,163.0,,,HI,county
547,0500000US15003,77161,1587,"Honolulu, HI",104.0,16.0,,,HI,county
548,0500000US15005,65625,960,"Kalawao, HI",250.0,326.0,,,HI,county
549,0500000US15007,68224,1279,"Kauai, HI",204.0,65.0,,,HI,county
550,0500000US15009,68777,1308,"Maui, HI",198.0,59.0,,,HI,county
551,0500000US16001,58099,871,"Ada, ID",500.0,511.0,,,ID,county
552,0500000US16003,41335,548,"Adams, ID",2160.0,2688.0,,,ID,county
553,0500000US16005,45216,645,"Bannock, ID",1704.0,1748.0,,,ID,county
554,0500000US16007,46863,553,"Bear Lake, ID",1504.0,2655.0,,,ID,county
555,0500000US16009,42600,676,"Benewah, ID",2011.0,1445.0,,,ID,county
556,0500000US16011,49943,652,"Bingham, ID",1173.0,1678.0,,,ID,county
557,0500000US16013,58086,964,"Blaine, ID",501.0,318.0,,,ID,county
558,0500000US16015,44591,688,"Boise, ID",1768.0,1355.0,,,ID,county
559,0500000US16017,43697,734,"Bonner, ID",1884.0,1030.0,,,ID,county
560,0500000US16019,52831,733,"Bonneville, ID",866.0,1036.0,,,ID,county
561,0500000US16021,39279,654,"Boundary, ID",2398.0,1649.0,,,ID,county
562,0500000US16023,39653,622,"Butte, ID",2364.0,1995.0,,,ID,county
563,0500000US16025,42708,659,"Camas, ID",1992.0,1603.0,,,ID,county
564,0500000US16027,44860,773,"Canyon, ID",1745.0,839.0,,,ID,county
565,0500000US16029,57957,581,"Caribou, ID",509.0,2434.0,,,ID,county
566,0500000US16031,46215,606,"Cassia, ID",1587.0,2159.0,,,ID,county
567,0500000US16033,32422,375,"Clark, ID",2939.0,3134.0,,,ID,county
568,0500000US16035,40266,652,"Clearwater, ID",2308.0,1679.0,,,ID,county
569,0500000US16037,39497,629,"Custer, ID",2375.0,1921.0,,,ID,county
570,0500000US16039,44444,766,"Elmore, ID",1791.0,863.0,,,ID,county
571,0500000US16041,50500,707,"Franklin, ID",1109.0,1202.0,,,ID,county
572,0500000US16043,49973,680,"Fremont, ID",1170.0,1420.0,,,ID,county
573,0500000US16045,40767,808,"Gem, ID",2225.0,701.0,,,ID,county
574,0500000US16047,40704,742,"Gooding, ID",2235.0,984.0,,,ID,county
575,0500000US16049,38597,660,"Idaho, ID",2465.0,1593.0,,,ID,county
576,0500000US16051,54646,669,"Jefferson, ID",710.0,1507.0,,,ID,county
577,0500000US16053,44447,719,"Jerome, ID",1790.0,1129.0,,,ID,county
578,0500000US16055,50924,878,"Kootenai, ID",1057.0,494.0,,,ID,county
579,0500000US16057,42133,661,"Latah, ID",2066.0,1578.0,,,ID,county
580,0500000US16059,34762,541,"Lemhi, ID",2799.0,2737.0,,,ID,county
581,0500000US16061,38068,598,"Lewis, ID",2522.0,2234.0,,,ID,county
582,0500000US16063,44500,738,"Lincoln, ID",1781.0,1005.0,,,ID,county
583,0500000US16065,33856,653,"Madison, ID",2862.0,1663.0,,,ID,county
584,0500000US16067,46147,559,"Minidoka, ID",1593.0,2618.0,,,ID,county
585,0500000US16069,49541,673,"Nez Perce, ID",1219.0,1481.0,,,ID,county
586,0500000US16071,40564,606,"Oneida, ID",2254.0,2160.0,,,ID,county
587,0500000US16073,34785,557,"Owyhee, ID",2792.0,2629.0,,,ID,county
588,0500000US16075,45670,669,"Payette, ID",1643.0,1508.0,,,ID,county
589,0500000US16077,46318,631,"Power, ID",1575.0,1904.0,,,ID,county
590,0500000US16079,37449,647,"Shoshone, ID",2575.0,1724.0,,,ID,county
591,0500000US16081,58173,860,"Teton, ID",490.0,539.0,,,ID,county
592,0500000US16083,45500,735,"Twin Falls, ID",1661.0,1020.0,,,ID,county
593,0500000US16085,53630,762,"Valley, ID",797.0,883.0,,,ID,county
594,0500000US16087,37525,649,"Washington, ID",2568.0,1715.0,,,ID,county
595,0500000US17001,48065,590,"Adams, IL",1374.0,2346.0,,,IL,county
596,0500000US17003,29071,464,"Alexander, IL",3060.0,3060.0,,,IL,county
597,0500000US17005,52159,665,"Bond, IL",925.0,1541.0,,,IL,county
598,0500000US17007,60063,750,"Boone, IL",415.0,944.0,,,IL,county
599,0500000US17009,52500,573,"Brown, IL",894.0,2504.0,,,IL,county
600,0500000US17011,51425,641,"Bureau, IL",1002.0,1788.0,,,IL,county
601,0500000US17013,52949,608,"Calhoun, IL",856.0,2132.0,,,IL,county
602,0500000US17015,50052,603,"Carroll, IL",1160.0,2181.0,,,IL,county
603,0500000US17017,48887,595,"Cass, IL",1289.0,2268.0,,,IL,county
604,0500000US17019,48899,828,"Champaign, IL",1284.0,630.0,,,IL,county
605,0500000US17021,47417,624,"Christian, IL",1435.0,1981.0,,,IL,county
606,0500000US17023,48693,640,"Clark, IL",1314.0,1797.0,,,IL,county
607,0500000US17025,45984,515,"Clay, IL",1608.0,2896.0,,,IL,county
608,0500000US17027,63929,751,"Clinton, IL",290.0,935.0,,,IL,county
609,0500000US17029,38800,637,"Coles, IL",2444.0,1828.0,,,IL,county
610,0500000US17031,56902,999,"Cook, IL",555.0,267.0,,,IL,county
611,0500000US17033,47364,576,"Crawford, IL",1440.0,2480.0,,,IL,county
612,0500000US17035,44281,522,"Cumberland, IL",1804.0,2859.0,,,IL,county
613,0500000US17037,56076,877,"DeKalb, IL",606.0,497.0,,,IL,county
614,0500000US17039,53510,573,"De Witt, IL",805.0,2505.0,,,IL,county
615,0500000US17041,52984,658,"Douglas, IL",850.0,1615.0,,,IL,county
616,0500000US17043,81521,1178,"DuPage, IL",69.0,113.0,,,IL,county
617,0500000US17045,46440,593,"Edgar, IL",1560.0,2297.0,,,IL,county
618,0500000US17047,47035,479,"Edwards, IL",1480.0,3027.0,,,IL,county
619,0500000US17049,52977,598,"Effingham, IL",851.0,2235.0,,,IL,county
620,0500000US17051,44745,597,"Fayette, IL",1755.0,2249.0,,,IL,county
621,0500000US17053,49257,591,"Ford, IL",1252.0,2334.0,,,IL,county
622,0500000US17055,39507,605,"Franklin, IL",2374.0,2169.0,,,IL,county
623,0500000US17057,46183,631,"Fulton, IL",1591.0,1905.0,,,IL,county
624,0500000US17059,41269,397,"Gallatin, IL",2166.0,3125.0,,,IL,county
625,0500000US17061,42880,589,"Greene, IL",1976.0,2359.0,,,IL,county
626,0500000US17063,67162,928,"Grundy, IL",221.0,384.0,,,IL,county
627,0500000US17065,45076,564,"Hamilton, IL",1718.0,2575.0,,,IL,county
628,0500000US17067,50077,580,"Hancock, IL",1154.0,2444.0,,,IL,county
629,0500000US17069,39926,371,"Hardin, IL",2337.0,3136.0,,,IL,county
630,0500000US17071,46216,569,"Henderson, IL",1586.0,2542.0,,,IL,county
631,0500000US17073,54757,594,"Henry, IL",699.0,2284.0,,,IL,county
632,0500000US17075,47823,619,"Iroquois, IL",1398.0,2028.0,,,IL,county
633,0500000US17077,33845,651,"Jackson, IL",2863.0,1693.0,,,IL,county
634,0500000US17079,56305,540,"Jasper, IL",595.0,2742.0,,,IL,county
635,0500000US17081,43467,594,"Jefferson, IL",1914.0,2285.0,,,IL,county
636,0500000US17083,52738,638,"Jersey, IL",872.0,1821.0,,,IL,county
637,0500000US17085,54702,631,"Jo Daviess, IL",702.0,1906.0,,,IL,county
638,0500000US17087,44179,627,"Johnson, IL",1824.0,1945.0,,,IL,county
639,0500000US17089,71602,1043,"Kane, IL",163.0,219.0,,,IL,county
640,0500000US17091,54697,828,"Kankakee, IL",704.0,631.0,,,IL,county
641,0500000US17093,85736,1239,"Kendall, IL",57.0,86.0,,,IL,county
642,0500000US17095,40605,593,"Knox, IL",2246.0,2298.0,,,IL,county
643,0500000US17097,79886,1088,"Lake, IL",80.0,170.0,,,IL,county
644,0500000US17099,51684,700,"LaSalle, IL",964.0,1254.0,,,IL,county
645,0500000US17101,42650,578,"Lawrence, IL",2004.0,2459.0,,,IL,county
646,0500000US17103,55067,681,"Lee, IL",672.0,1414.0,,,IL,county
647,0500000US17105,54074,635,"Livingston, IL",767.0,1854.0,,,IL,county
648,0500000US17107,52676,671,"Logan, IL",881.0,1492.0,,,IL,county
649,0500000US17109,41484,612,"McDonough, IL",2136.0,2105.0,,,IL,county
650,0500000US17111,79836,1100,"McHenry, IL",82.0,157.0,,,IL,county
651,0500000US17113,63420,804,"McLean, IL",305.0,721.0,,,IL,county
