GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC02_EST_VC01,HC04_EST_VC01,HC01_EST_VC36,HC02_EST_VC36,HC04_EST_VC36,HC01_EST_VC37,HC02_EST_VC37,HC04_EST_VC37
Id,Id2,Geography,Total; Estimate; Population 16 years and over,Labor Force Participation Rate; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Labor Force Participation Rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Unemployment rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level,Labor Force Participation Rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level,Unemployment rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level
1400000US06073009804,06073009804,"Census Tract 98.04, San Diego County, California",3902,65.3,3.4,31,25.8,0.0,2700,85.2,3.0
1400000US06073009805,06073009805,"Census Tract 98.05, San Diego County, California",4215,68.3,7.7,190,73.7,52.1,2780,90.0,4.2
1400000US06073009901,06073009901,"Census Tract 99.01, San Diego County, California",757,99.1,0.0,0,-,-,16,56.3,0.0
1400000US06073009902,06073009902,"Census Tract 99.02, San Diego County, California",0,-,-,0,-,-,0,-,-
1400000US06073010001,06073010001,"Census Tract 100.01, San Diego County, California",2983,66.5,7.9,222,50.9,8.0,2054,83.1,7.1
1400000US06073010003,06073010003,"Census Tract 100.03, San Diego County, California",5210,64.8,18.7,372,55.4,57.8,3367,84.6,13.7
1400000US06073010004,06073010004,"Census Tract 100.04, San Diego County, California",3820,58.1,20.4,273,57.1,47.4,2357,75.7,14.3
1400000US06073010005,06073010005,"Census Tract 100.05, San Diego County, California",6007,58.1,18.5,962,62.5,33.9,3388,76.2,13.5
1400000US06073010009,06073010009,"Census Tract 100.09, San Diego County, California",4892,69.0,15.9,769,62.8,54.9,3146,84.6,8.6
1400000US06073010010,06073010010,"Census Tract 100.10, San Diego County, California",4712,56.3,15.2,666,57.8,25.2,2560,75.2,12.7
1400000US06073010011,06073010011,"Census Tract 100.11, San Diego County, California",3429,66.5,14.0,386,54.7,16.1,2202,84.4,11.5
1400000US06073010012,06073010012,"Census Tract 100.12, San Diego County, California",3860,58.7,13.9,569,62.0,32.9,2259,76.5,6.5
1400000US06073010013,06073010013,"Census Tract 100.13, San Diego County, California",4512,58.8,21.5,1010,54.7,35.5,2584,75.5,14.5
1400000US06073010014,06073010014,"Census Tract 100.14, San Diego County, California",15960,54.3,4.4,476,61.6,0.0,9495,83.5,4.3
1400000US06073010015,06073010015,"Census Tract 100.15, San Diego County, California",2180,65.1,5.9,163,47.2,9.1,1573,81.5,5.1
1400000US06073010103,06073010103,"Census Tract 101.03, San Diego County, California",5287,61.3,12.6,726,56.2,20.8,3332,80.9,10.6
1400000US06073010104,06073010104,"Census Tract 101.04, San Diego County, California",2864,66.2,9.6,175,66.3,9.5,2014,82.2,8.4
1400000US06073010106,06073010106,"Census Tract 101.06, San Diego County, California",4663,60.2,13.3,728,58.7,43.6,2931,75.1,7.6
1400000US06073010107,06073010107,"Census Tract 101.07, San Diego County, California",5608,65.4,16.9,407,53.3,38.2,3873,80.2,14.9
1400000US06073010109,06073010109,"Census Tract 101.09, San Diego County, California",3701,63.2,10.5,312,47.4,40.3,2481,78.8,7.2
1400000US06073010110,06073010110,"Census Tract 101.10, San Diego County, California",5973,59.3,13.5,717,54.0,23.3,3874,77.8,11.5
1400000US06073010111,06073010111,"Census Tract 101.11, San Diego County, California",2606,58.8,20.8,449,47.7,30.4,1417,73.9,20.1
1400000US06073010112,06073010112,"Census Tract 101.12, San Diego County, California",3609,69.3,20.2,732,60.9,47.8,2121,86.5,10.6
1400000US06073010200,06073010200,"Census Tract 102, San Diego County, California",5425,57.1,10.1,655,23.2,40.8,3432,83.1,7.2
1400000US06073010300,06073010300,"Census Tract 103, San Diego County, California",3702,63.1,13.7,439,73.1,48.0,2397,79.5,7.9
1400000US06073010401,06073010401,"Census Tract 104.01, San Diego County, California",1778,65.8,12.9,202,52.0,24.8,1240,79.6,8.3
1400000US06073010402,06073010402,"Census Tract 104.02, San Diego County, California",4690,62.6,16.8,784,51.7,28.0,3045,77.7,11.8
1400000US06073010501,06073010501,"Census Tract 105.01, San Diego County, California",1198,58.4,8.9,82,35.4,100.0,790,76.1,5.4
1400000US06073010502,06073010502,"Census Tract 105.02, San Diego County, California",4230,73.3,11.7,639,65.4,11.2,2975,81.0,11.1
1400000US06073010601,06073010601,"Census Tract 106.01, San Diego County, California",2102,45.8,2.3,123,20.3,0.0,1081,73.0,2.1
1400000US06073010800,06073010800,"Census Tract 108, San Diego County, California",2374,62.4,7.9,71,53.5,57.1,1673,76.0,7.2
1400000US06073010900,06073010900,"Census Tract 109, San Diego County, California",1723,56.7,4.5,62,30.6,0.0,1017,81.6,5.4
1400000US06073011000,06073011000,"Census Tract 110, San Diego County, California",2829,59.8,5.1,110,76.4,44.0,1790,82.7,2.3
1400000US06073011100,06073011100,"Census Tract 111, San Diego County, California",3495,62.7,5.0,159,23.3,29.7,2372,79.5,4.9
1400000US06073011300,06073011300,"Census Tract 113, San Diego County, California",3418,99.5,0.0,4,0.0,-,66,81.8,0.0
1400000US06073011601,06073011601,"Census Tract 116.01, San Diego County, California",4233,56.8,12.7,849,45.3,23.6,2678,72.4,9.7
1400000US06073011602,06073011602,"Census Tract 116.02, San Diego County, California",2720,61.9,9.8,489,57.5,16.4,1717,77.8,8.4
1400000US06073011700,06073011700,"Census Tract 117, San Diego County, California",5090,58.7,8.5,991,67.3,13.3,2883,78.0,6.2
1400000US06073011801,06073011801,"Census Tract 118.01, San Diego County, California",2823,60.6,9.0,686,44.3,13.8,1577,79.5,6.3
1400000US06073011802,06073011802,"Census Tract 118.02, San Diego County, California",5569,66.3,10.8,1295,67.1,18.9,3115,83.4,8.0
1400000US06073011902,06073011902,"Census Tract 119.02, San Diego County, California",4857,55.2,14.1,458,55.0,45.6,3015,76.8,11.2
1400000US06073012002,06073012002,"Census Tract 120.02, San Diego County, California",3246,57.5,8.8,378,38.6,39.0,1933,81.2,5.8
1400000US06073012003,06073012003,"Census Tract 120.03, San Diego County, California",2826,64.5,11.1,380,72.1,25.9,1805,77.0,7.0
1400000US06073012101,06073012101,"Census Tract 121.01, San Diego County, California",1923,57.7,12.4,182,73.6,33.6,1253,71.0,8.2
1400000US06073012102,06073012102,"Census Tract 121.02, San Diego County, California",3049,61.4,9.8,584,57.5,18.5,1819,78.3,8.6
1400000US06073012200,06073012200,"Census Tract 122, San Diego County, California",2678,63.4,13.5,339,68.4,22.2,1706,78.8,11.9
1400000US06073012302,06073012302,"Census Tract 123.02, San Diego County, California",1329,60.0,6.8,243,58.8,32.9,712,89.6,0.0
1400000US06073012303,06073012303,"Census Tract 123.03, San Diego County, California",3133,48.5,12.2,415,39.8,37.0,1641,74.0,7.6
1400000US06073012304,06073012304,"Census Tract 123.04, San Diego County, California",2708,60.4,10.2,182,38.5,31.4,1772,79.2,8.2
1400000US06073012401,06073012401,"Census Tract 124.01, San Diego County, California",2870,62.1,18.1,612,53.9,18.8,1518,84.5,13.7
1400000US06073012402,06073012402,"Census Tract 124.02, San Diego County, California",3936,62.4,11.2,826,43.3,31.3,2312,85.8,6.4
1400000US06073012501,06073012501,"Census Tract 125.01, San Diego County, California",2420,62.4,15.2,448,73.2,37.5,1331,81.3,9.2
1400000US06073012502,06073012502,"Census Tract 125.02, San Diego County, California",3209,61.4,15.0,749,62.6,32.2,1869,75.0,9.2
1400000US06073012600,06073012600,"Census Tract 126, San Diego County, California",3479,62.5,14.3,503,48.3,19.7,2236,79.2,11.6
1400000US06073012700,06073012700,"Census Tract 127, San Diego County, California",4098,65.0,12.2,442,60.6,41.8,2771,81.0,7.7
1400000US06073012800,06073012800,"Census Tract 128, San Diego County, California",3249,61.9,17.1,373,53.4,20.1,2032,80.8,14.2
1400000US06073012900,06073012900,"Census Tract 129, San Diego County, California",2588,62.1,8.3,137,73.0,34.0,1745,78.5,6.4
1400000US06073013000,06073013000,"Census Tract 130, San Diego County, California",5209,59.7,17.4,371,62.3,44.2,3220,78.1,11.9
1400000US06073013102,06073013102,"Census Tract 131.02, San Diego County, California",5166,65.5,11.2,739,60.2,33.0,3349,82.2,7.5
1400000US06073013103,06073013103,"Census Tract 131.03, San Diego County, California",2030,65.4,13.4,208,69.7,4.8,1295,84.7,14.2
1400000US06073013104,06073013104,"Census Tract 131.04, San Diego County, California",4506,63.2,14.5,638,58.2,27.2,2845,82.0,12.3
1400000US06073013203,06073013203,"Census Tract 132.03, San Diego County, California",5228,55.9,19.5,1231,46.7,31.7,2579,81.5,16.8
1400000US06073013204,06073013204,"Census Tract 132.04, San Diego County, California",3230,66.6,19.4,374,64.4,26.6,2136,83.1,15.9
1400000US06073013205,06073013205,"Census Tract 132.05, San Diego County, California",1730,63.0,12.6,275,63.6,32.6,1115,78.8,8.2
1400000US06073013206,06073013206,"Census Tract 132.06, San Diego County, California",5546,56.7,16.8,756,57.5,23.4,3224,75.8,14.1
1400000US06073013301,06073013301,"Census Tract 133.01, San Diego County, California",4171,61.4,10.6,231,32.9,17.1,2779,80.0,9.5
1400000US06073013302,06073013302,"Census Tract 133.02, San Diego County, California",3952,56.3,17.3,376,58.8,22.6,2466,77.9,16.8
1400000US06073013303,06073013303,"Census Tract 133.03, San Diego County, California",4558,64.2,14.4,388,38.9,39.1,3042,82.8,10.0
1400000US06073013306,06073013306,"Census Tract 133.06, San Diego County, California",3401,63.4,15.6,322,55.0,41.8,2337,81.0,12.3
1400000US06073013307,06073013307,"Census Tract 133.07, San Diego County, California",3280,51.9,13.2,283,39.9,51.3,2064,72.0,8.0
1400000US06073013308,06073013308,"Census Tract 133.08, San Diego County, California",2907,61.5,13.2,200,31.5,11.1,2069,78.4,13.0
1400000US06073013309,06073013309,"Census Tract 133.09, San Diego County, California",5784,68.4,8.7,217,74.7,16.0,4069,87.6,6.4
1400000US06073013310,06073013310,"Census Tract 133.10, San Diego County, California",20712,69.6,6.1,1356,36.4,37.5,16164,83.4,5.1
1400000US06073013311,06073013311,"Census Tract 133.11, San Diego County, California",7897,71.3,5.7,330,58.2,33.3,6003,85.8,4.2
1400000US06073013312,06073013312,"Census Tract 133.12, San Diego County, California",2187,67.6,5.8,59,69.5,17.1,1649,80.0,4.8
1400000US06073013313,06073013313,"Census Tract 133.13, San Diego County, California",9415,73.2,6.8,497,59.4,44.4,7467,85.4,4.8
1400000US06073013314,06073013314,"Census Tract 133.14, San Diego County, California",12521,65.9,8.2,517,41.2,0.0,9516,79.4,7.0
1400000US06073013401,06073013401,"Census Tract 134.01, San Diego County, California",3874,65.6,12.4,137,72.3,59.6,2705,83.0,8.0
1400000US06073013409,06073013409,"Census Tract 134.09, San Diego County, California",4678,64.2,14.8,263,65.8,39.3,3097,85.1,13.7
1400000US06073013410,06073013410,"Census Tract 134.10, San Diego County, California",5905,67.9,3.6,172,60.5,26.0,4205,83.7,2.0
1400000US06073013411,06073013411,"Census Tract 134.11, San Diego County, California",4537,63.3,7.7,186,53.8,27.0,3002,84.5,6.3
1400000US06073013412,06073013412,"Census Tract 134.12, San Diego County, California",4065,60.9,10.1,104,45.2,0.0,2848,78.5,8.5
1400000US06073013414,06073013414,"Census Tract 134.14, San Diego County, California",6476,63.0,6.4,433,32.3,31.4,4401,81.7,4.1
1400000US06073013415,06073013415,"Census Tract 134.15, San Diego County, California",1381,62.0,11.2,55,61.8,70.6,913,82.5,7.6
1400000US06073013416,06073013416,"Census Tract 134.16, San Diego County, California",2986,62.3,7.0,166,61.4,21.6,2148,76.8,6.5
1400000US06073013417,06073013417,"Census Tract 134.17, San Diego County, California",1814,64.2,19.2,32,21.9,0.0,1215,81.2,17.8
1400000US06073013418,06073013418,"Census Tract 134.18, San Diego County, California",4734,68.2,6.5,165,46.1,17.1,3350,87.3,4.3
1400000US06073013419,06073013419,"Census Tract 134.19, San Diego County, California",6100,65.9,5.3,277,82.7,0.0,4575,78.7,4.8
1400000US06073013420,06073013420,"Census Tract 134.20, San Diego County, California",3157,69.1,10.8,206,78.6,52.5,2352,81.0,7.7
1400000US06073013421,06073013421,"Census Tract 134.21, San Diego County, California",3828,65.2,10.6,120,45.0,68.5,2855,77.2,9.1
1400000US06073013503,06073013503,"Census Tract 135.03, San Diego County, California",4550,67.2,15.9,707,58.1,79.1,2895,82.5,6.5
1400000US06073013504,06073013504,"Census Tract 135.04, San Diego County, California",2902,70.2,7.5,146,41.1,0.0,2115,84.9,7.4
1400000US06073013505,06073013505,"Census Tract 135.05, San Diego County, California",3879,68.5,12.6,246,42.7,15.2,2728,88.0,12.1
1400000US06073013506,06073013506,"Census Tract 135.06, San Diego County, California",3248,65.7,14.1,320,73.4,40.0,2169,81.9,8.7
1400000US06073013601,06073013601,"Census Tract 136.01, San Diego County, California",4194,62.6,9.5,262,55.3,45.5,2713,82.3,7.3
1400000US06073013604,06073013604,"Census Tract 136.04, San Diego County, California",5077,60.0,12.0,536,38.2,97.6,3465,77.0,5.9
1400000US06073013605,06073013605,"Census Tract 136.05, San Diego County, California",5289,61.4,6.9,508,42.9,45.9,3324,80.4,1.6
1400000US06073013606,06073013606,"Census Tract 136.06, San Diego County, California",5686,62.6,8.6,444,70.3,5.1,3435,83.7,8.2
1400000US06073013701,06073013701,"Census Tract 137.01, San Diego County, California",1895,65.1,7.3,123,82.1,19.8,1165,85.4,4.4
1400000US06073013702,06073013702,"Census Tract 137.02, San Diego County, California",4464,64.9,8.9,507,48.5,7.7,3005,80.7,9.1
1400000US06073013801,06073013801,"Census Tract 138.01, San Diego County, California",3988,63.1,7.0,182,82.4,28.7,2793,79.4,5.4
1400000US06073013802,06073013802,"Census Tract 138.02, San Diego County, California",2028,67.6,11.6,305,43.3,19.7,1381,86.2,9.9
1400000US06073013903,06073013903,"Census Tract 139.03, San Diego County, California",3561,54.6,5.4,249,47.0,6.8,2096,78.4,4.2
1400000US06073013905,06073013905,"Census Tract 139.05, San Diego County, California",3358,69.4,12.1,142,53.5,68.4,2625,80.2,10.0
1400000US06073013906,06073013906,"Census Tract 139.06, San Diego County, California",3967,62.7,22.2,419,53.0,41.4,2459,77.8,15.6
1400000US06073013907,06073013907,"Census Tract 139.07, San Diego County, California",3300,65.8,14.3,512,52.5,37.5,2133,80.6,10.1
1400000US06073013908,06073013908,"Census Tract 139.08, San Diego County, California",3475,65.5,10.7,221,60.2,50.4,2541,77.5,7.0
1400000US06073013909,06073013909,"Census Tract 139.09, San Diego County, California",3311,61.3,16.9,330,56.1,32.4,2299,75.5,13.9
1400000US06073014001,06073014001,"Census Tract 140.01, San Diego County, California",3602,63.6,9.2,387,30.2,10.3,2401,83.8,6.8
1400000US06073014002,06073014002,"Census Tract 140.02, San Diego County, California",3636,59.9,9.0,355,31.0,59.1,2335,83.0,5.7
1400000US06073014101,06073014101,"Census Tract 141.01, San Diego County, California",3178,64.1,18.1,343,44.0,93.4,2105,80.4,8.1
1400000US06073014102,06073014102,"Census Tract 141.02, San Diego County, California",3294,57.8,21.4,289,46.4,77.6,2054,78.2,13.0
1400000US06073014200,06073014200,"Census Tract 142, San Diego County, California",5019,64.2,13.9,377,42.7,42.2,3393,85.6,11.5
1400000US06073014300,06073014300,"Census Tract 143, San Diego County, California",3224,69.8,9.1,200,73.0,14.4,2411,80.3,8.7
1400000US06073014400,06073014400,"Census Tract 144, San Diego County, California",2708,68.8,12.9,418,51.7,19.9,1691,89.9,9.0
1400000US06073014500,06073014500,"Census Tract 145, San Diego County, California",3042,68.7,14.4,347,64.8,32.0,2092,84.0,11.4
1400000US06073014601,06073014601,"Census Tract 146.01, San Diego County, California",4176,67.6,7.6,475,85.9,9.8,2675,82.5,4.0
1400000US06073014602,06073014602,"Census Tract 146.02, San Diego County, California",3710,67.8,7.3,124,54.0,18.3,2732,84.9,7.4
1400000US06073014700,06073014700,"Census Tract 147, San Diego County, California",6435,70.6,6.6,462,62.6,4.2,4653,85.9,5.0
1400000US06073014803,06073014803,"Census Tract 148.03, San Diego County, California",3970,66.9,10.5,341,77.4,26.5,2606,88.7,8.3
1400000US06073014804,06073014804,"Census Tract 148.04, San Diego County, California",3165,50.8,4.7,270,41.5,11.6,1710,82.2,3.3
1400000US06073014805,06073014805,"Census Tract 148.05, San Diego County, California",3827,69.0,8.0,403,39.5,13.8,2581,88.0,7.5
1400000US06073014806,06073014806,"Census Tract 148.06, San Diego County, California",2105,64.5,11.8,379,41.2,36.5,1374,83.6,6.7
1400000US06073014901,06073014901,"Census Tract 149.01, San Diego County, California",3896,60.4,11.6,289,62.6,18.2,2831,74.1,11.4
1400000US06073014902,06073014902,"Census Tract 149.02, San Diego County, California",2770,69.9,3.3,219,82.6,0.0,1980,83.0,2.7
1400000US06073015000,06073015000,"Census Tract 150, San Diego County, California",5637,65.3,6.8,637,31.6,27.4,3928,83.5,5.9
1400000US06073015100,06073015100,"Census Tract 151, San Diego County, California",4198,62.9,7.1,325,66.2,22.8,2815,81.8,4.4
1400000US06073015200,06073015200,"Census Tract 152, San Diego County, California",3242,60.6,8.9,137,84.7,40.5,1983,82.6,4.7
1400000US06073015301,06073015301,"Census Tract 153.01, San Diego County, California",2430,71.1,18.6,512,75.6,34.4,1447,85.6,13.0
1400000US06073015302,06073015302,"Census Tract 153.02, San Diego County, California",3308,52.0,5.2,79,26.6,100.0,1843,78.9,4.2
1400000US06073015403,06073015403,"Census Tract 154.03, San Diego County, California",2162,58.0,9.3,121,47.1,14.0,1243,82.1,7.1
1400000US06073015404,06073015404,"Census Tract 154.04, San Diego County, California",6807,55.4,21.5,1282,55.0,39.9,3666,78.8,15.6
1400000US06073015405,06073015405,"Census Tract 154.05, San Diego County, California",4892,66.9,9.7,194,62.4,28.9,3422,84.0,7.6
1400000US06073015406,06073015406,"Census Tract 154.06, San Diego County, California",2154,59.1,9.4,55,54.5,0.0,1380,77.8,8.0
1400000US06073015501,06073015501,"Census Tract 155.01, San Diego County, California",4216,61.6,5.4,267,50.9,22.1,2907,76.2,3.4
1400000US06073015502,06073015502,"Census Tract 155.02, San Diego County, California",2418,60.0,4.0,184,46.7,0.0,1606,76.3,3.3
1400000US06073015601,06073015601,"Census Tract 156.01, San Diego County, California",5147,67.8,13.9,699,47.8,13.5,3315,83.7,8.6
1400000US06073015602,06073015602,"Census Tract 156.02, San Diego County, California",2055,62.1,9.4,46,69.6,0.0,1265,79.7,7.1
1400000US06073015701,06073015701,"Census Tract 157.01, San Diego County, California",4994,61.1,15.7,1170,66.2,49.2,2912,75.4,4.6
1400000US06073015703,06073015703,"Census Tract 157.03, San Diego County, California",5675,52.5,21.9,1595,55.7,53.0,2601,74.0,6.0
1400000US06073015704,06073015704,"Census Tract 157.04, San Diego County, California",3283,68.9,14.1,605,57.7,29.5,1978,85.6,6.3
1400000US06073015801,06073015801,"Census Tract 158.01, San Diego County, California",2701,61.8,16.2,781,56.3,32.6,1350,86.9,10.8
1400000US06073015802,06073015802,"Census Tract 158.02, San Diego County, California",4115,46.6,20.6,903,51.4,44.6,1939,72.0,10.0
1400000US06073015901,06073015901,"Census Tract 159.01, San Diego County, California",2626,67.3,20.4,696,58.9,40.7,1523,82.3,11.2
1400000US06073015902,06073015902,"Census Tract 159.02, San Diego County, California",3790,65.5,11.3,936,52.4,32.4,2301,81.6,6.1
1400000US06073016000,06073016000,"Census Tract 160, San Diego County, California",1942,68.4,12.8,123,48.8,48.3,1340,86.2,9.9
1400000US06073016100,06073016100,"Census Tract 161, San Diego County, California",5177,70.3,7.2,291,69.1,28.9,3763,86.5,5.3
1400000US06073016201,06073016201,"Census Tract 162.01, San Diego County, California",4575,64.3,5.7,148,54.1,17.5,3023,85.4,5.9
1400000US06073016202,06073016202,"Census Tract 162.02, San Diego County, California",2650,76.3,11.9,349,56.7,65.7,2018,84.3,5.8
1400000US06073016301,06073016301,"Census Tract 163.01, San Diego County, California",3983,67.0,12.6,801,55.3,31.6,2487,83.2,9.0
1400000US06073016302,06073016302,"Census Tract 163.02, San Diego County, California",4141,67.8,19.3,656,60.8,50.4,2659,82.5,10.9
1400000US06073016401,06073016401,"Census Tract 164.01, San Diego County, California",4322,57.7,11.1,314,9.6,36.7,2769,83.1,11.3
1400000US06073016402,06073016402,"Census Tract 164.02, San Diego County, California",6098,60.8,15.3,842,62.4,49.1,3624,80.5,9.5
1400000US06073016502,06073016502,"Census Tract 165.02, San Diego County, California",5561,59.6,12.4,1013,44.8,24.0,3250,79.1,9.3
1400000US06073016503,06073016503,"Census Tract 165.03, San Diego County, California",2364,64.5,8.9,274,43.4,7.6,1476,83.5,8.5
1400000US06073016504,06073016504,"Census Tract 165.04, San Diego County, California",5188,72.5,13.6,875,58.7,41.2,3605,83.5,6.2
1400000US06073016605,06073016605,"Census Tract 166.05, San Diego County, California",6273,64.5,10.8,399,42.1,57.1,4141,85.2,8.8
1400000US06073016606,06073016606,"Census Tract 166.06, San Diego County, California",3095,74.9,8.7,76,86.8,21.2,2388,84.4,6.6
1400000US06073016607,06073016607,"Census Tract 166.07, San Diego County, California",4940,68.5,7.2,270,70.4,51.1,3431,85.2,4.5
1400000US06073016608,06073016608,"Census Tract 166.08, San Diego County, California",2193,67.3,9.9,63,74.6,25.5,1703,81.3,9.1
1400000US06073016609,06073016609,"Census Tract 166.09, San Diego County, California",4105,65.5,7.9,273,55.7,34.2,3002,78.4,5.5
1400000US06073016610,06073016610,"Census Tract 166.10, San Diego County, California",3080,72.3,12.9,163,49.7,64.2,2357,85.9,8.8
1400000US06073016612,06073016612,"Census Tract 166.12, San Diego County, California",4857,72.3,3.9,160,32.5,0.0,3610,86.8,2.4
1400000US06073016613,06073016613,"Census Tract 166.13, San Diego County, California",1618,68.4,9.1,47,66.0,41.9,1215,83.8,8.2
1400000US06073016614,06073016614,"Census Tract 166.14, San Diego County, California",3043,75.9,9.7,82,72.0,20.3,2385,88.6,8.7
1400000US06073016615,06073016615,"Census Tract 166.15, San Diego County, California",2987,48.3,8.8,103,55.3,54.4,1431,87.6,4.4
1400000US06073016616,06073016616,"Census Tract 166.16, San Diego County, California",3318,58.8,11.0,477,52.6,51.4,2013,78.3,3.8
1400000US06073016617,06073016617,"Census Tract 166.17, San Diego County, California",2630,60.6,12.0,158,49.4,23.1,1689,81.8,9.1
1400000US06073016701,06073016701,"Census Tract 167.01, San Diego County, California",7806,71.8,9.6,864,72.0,52.1,5369,87.5,4.0
1400000US06073016702,06073016702,"Census Tract 167.02, San Diego County, California",5331,62.2,8.7,260,30.8,0.0,3665,79.5,8.3
1400000US06073016802,06073016802,"Census Tract 168.02, San Diego County, California",6321,55.0,6.2,538,48.9,15.6,3830,73.2,5.4
1400000US06073016804,06073016804,"Census Tract 168.04, San Diego County, California",5529,69.2,10.2,832,66.2,37.2,3834,79.3,5.6
1400000US06073016806,06073016806,"Census Tract 168.06, San Diego County, California",3397,60.3,8.6,455,56.0,16.1,2112,77.5,7.8
1400000US06073016807,06073016807,"Census Tract 168.07, San Diego County, California",5803,66.5,8.9,235,66.8,38.2,3933,84.8,6.7
1400000US06073016809,06073016809,"Census Tract 168.09, San Diego County, California",3849,67.8,7.7,250,32.4,42.0,2776,84.4,6.7
1400000US06073016810,06073016810,"Census Tract 168.10, San Diego County, California",2381,68.9,14.9,148,45.3,6.0,1714,81.2,11.9
1400000US06073016811,06073016811,"Census Tract 168.11, San Diego County, California",3459,64.2,8.6,174,58.6,43.1,2361,79.5,7.0
1400000US06073016901,06073016901,"Census Tract 169.01, San Diego County, California",4729,66.0,5.1,93,75.3,0.0,3446,82.6,4.8
1400000US06073016902,06073016902,"Census Tract 169.02, San Diego County, California",2066,59.6,7.1,250,36.0,15.6,1424,72.0,6.0
1400000US06073017006,06073017006,"Census Tract 170.06, San Diego County, California",2225,60.1,10.0,78,56.4,36.4,1378,76.9,8.1
1400000US06073017009,06073017009,"Census Tract 170.09, San Diego County, California",3172,70.6,7.3,105,57.1,13.3,2354,83.8,6.0
1400000US06073017010,06073017010,"Census Tract 170.10, San Diego County, California",2411,65.6,7.7,92,45.7,45.2,1824,79.9,6.4
1400000US06073017014,06073017014,"Census Tract 170.14, San Diego County, California",2365,29.2,1.2,58,22.4,0.0,622,75.4,0.0
1400000US06073017015,06073017015,"Census Tract 170.15, San Diego County, California",6500,66.3,5.3,248,75.8,11.7,4333,79.8,5.0
1400000US06073017018,06073017018,"Census Tract 170.18, San Diego County, California",3674,70.8,3.4,132,37.1,0.0,2746,87.2,2.2
1400000US06073017019,06073017019,"Census Tract 170.19, San Diego County, California",5384,47.9,11.4,97,88.7,22.1,2707,81.5,12.0
1400000US06073017020,06073017020,"Census Tract 170.20, San Diego County, California",3073,61.8,3.5,76,30.3,0.0,2054,81.9,3.7
1400000US06073017021,06073017021,"Census Tract 170.21, San Diego County, California",2421,57.7,12.7,138,55.8,24.7,1654,73.5,9.1
1400000US06073017022,06073017022,"Census Tract 170.22, San Diego County, California",4353,63.7,7.6,223,63.2,33.3,2907,85.4,5.9
1400000US06073017029,06073017029,"Census Tract 170.29, San Diego County, California",6933,55.9,5.3,254,16.1,14.6,4674,72.8,5.6
1400000US06073017030,06073017030,"Census Tract 170.30, San Diego County, California",14730,66.5,3.9,316,41.1,0.0,10743,82.9,3.3
1400000US06073017031,06073017031,"Census Tract 170.31, San Diego County, California",2854,68.6,3.0,194,46.9,20.9,2152,84.3,1.8
1400000US06073017032,06073017032,"Census Tract 170.32, San Diego County, California",9457,71.7,3.9,151,72.8,0.0,7629,84.2,4.1
1400000US06073017033,06073017033,"Census Tract 170.33, San Diego County, California",3818,68.0,5.7,70,30.0,9.5,2968,80.0,5.9
1400000US06073017034,06073017034,"Census Tract 170.34, San Diego County, California",4139,70.4,10.1,187,66.3,54.8,3242,79.7,7.1
1400000US06073017035,06073017035,"Census Tract 170.35, San Diego County, California",2187,61.5,7.3,241,53.5,45.7,1409,82.8,2.9
1400000US06073017036,06073017036,"Census Tract 170.36, San Diego County, California",2735,68.2,6.9,112,47.3,17.0,1925,84.2,4.1
1400000US06073017037,06073017037,"Census Tract 170.37, San Diego County, California",4503,72.0,8.7,343,73.2,36.7,3321,84.5,5.9
1400000US06073017039,06073017039,"Census Tract 170.39, San Diego County, California",5677,72.9,5.4,120,66.7,13.8,4577,84.6,4.7
1400000US06073017040,06073017040,"Census Tract 170.40, San Diego County, California",3710,66.0,7.1,189,71.4,46.7,2636,78.3,5.4
1400000US06073017041,06073017041,"Census Tract 170.41, San Diego County, California",4803,67.4,5.0,227,66.5,10.6,3548,81.3,5.0
1400000US06073017042,06073017042,"Census Tract 170.42, San Diego County, California",5752,75.3,3.1,146,66.4,16.5,4924,82.8,2.4
1400000US06073017043,06073017043,"Census Tract 170.43, San Diego County, California",4858,73.3,2.7,220,17.3,0.0,4087,82.0,2.5
1400000US06073017044,06073017044,"Census Tract 170.44, San Diego County, California",4027,68.3,5.4,101,50.5,15.7,3244,80.7,3.6
1400000US06073017045,06073017045,"Census Tract 170.45, San Diego County, California",2067,70.0,7.1,47,46.8,0.0,1626,83.1,6.0
1400000US06073017046,06073017046,"Census Tract 170.46, San Diego County, California",2844,63.7,2.2,66,34.8,0.0,2119,79.1,1.8
1400000US06073017047,06073017047,"Census Tract 170.47, San Diego County, California",3001,69.1,8.3,99,46.5,100.0,2279,80.8,5.2
1400000US06073017048,06073017048,"Census Tract 170.48, San Diego County, California",5686,69.0,4.1,247,57.1,19.9,4211,85.6,3.6
1400000US06073017049,06073017049,"Census Tract 170.49, San Diego County, California",2304,68.5,5.8,159,84.9,23.0,1609,82.2,4.2
